"상품명","키워드","상품원본URL","쿠팡링크","상품이미지URL","상품ID","아이템ID","카테고리","가격","할인율","로켓정보","평점","리뷰수","점수","click_priority","가격대","상품군","계절태그","대상독자","사용장소","문제상황","불편포인트","장점1","장점2","장점3","주의점","검색의도","글관점","제목시드","썸네일프롬프트","CTA문구","광고고지문","수집경로","수집키워드","수집순위","수집일시","used","used_at","post_title"
"루메나 휴대용 무선 냉각선풍기, FAN JET ULTRA, 티타늄그레이","루메나 휴대용 무선 냉각선풍기","https://www.coupang.com/vp/products/8717208468?itemId=25319111447","https://www.coupang.com/vp/products/8717208468?itemId=25319111447","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/112544547062633-471fe257-9640-4950-acaf-462ff5b37b0c.jpg","8717208468","25319111447","계절가전","53,910원","25","로켓배송, 내일도착","4.5","822","170.32","high","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 루메나 휴대용 무선 냉각선풍기 고를 때 보기 쉬운 구매 전 체크","루메나 휴대용 무선 냉각선풍기를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","85","2026-05-13 15:36:51","","",""
"이노크아든 3단 소형 메탈크롬 공업용 업소용 선풍기, IA-BF1200N, 크롬 실버","이노크아든 3단 소형 메탈크롬 선풍기 BF1200N","https://www.coupang.com/vp/products/8106384195?itemId=25314183536","https://www.coupang.com/vp/products/8106384195?itemId=25314183536","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2025/04/14/18/0/a8a9d9b9-87ee-41ae-a708-438d71d38800.jpg","8106384195","25314183536","계절가전","31,900원","39","로켓배송, 내일도착","5.0","722","158.32","high","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 이노크아든 3단 소형 메탈크롬 선풍기 BF1200N 고를 때 보기 쉬운 구매 전 체크","이노크아든 3단 소형 메탈크롬 선풍기 BF1200N를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","144","2026-05-13 15:37:08","","",""
"Darlisex 원룸 공기청정기 저소음 미니 공기청정기 거실 사무실 음이온, DA-300, 1","Darlisex 원룸 공기청정기 저소음","https://www.coupang.com/vp/products/8640189953?itemId=25073363515","https://www.coupang.com/vp/products/8640189953?itemId=25073363515","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/be77/8e0f1a4e1576ac33f00ed21dfd6f16ef6d30ee67d1a89f8af59c242d6d84.jpg","8640189953","25073363515","계절가전","24,700원","34","로켓판매자, 내일도착","4.5","713","163.78","high","1만-3만원대","공기/위생 관리용품","사계절, 장마철","원룸, 아이 있는 집, 반려동물 가정, 실내 생활 시간이 긴 사람","원룸, 침실, 거실, 옷장, 욕실","집 안 공기질, 냄새, 습기, 위생 관리가 신경 쓰일 때","효과 범위와 교체 주기를 모르고 사면 체감이 약할 수 있음","반복 구매나 관리 수요로 이어지기 쉬움","공간 크기와 사용 주기를 기준으로 판단하기 좋음","가격 부담이 비교적 낮아 상세 정보 확인 장벽이 낮음","사용 면적, 교체 주기, 소모품 비용을 같이 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸, 아이 있는 집, 반려동물 가정, 실내 생활 시간이 긴 사람 기준으로 Darlisex 원룸 공기청정기 저소음 고를 때 보기 쉬운 구매 전 체크","Darlisex 원룸 공기청정기 저소음를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 침실, 거실, 옷장, 욕실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","119","2026-05-13 15:36:55","","",""
"아이홈즈 벽걸이에어컨 바람막이 무동력팬 무풍 에어컨 가드, 투명, 1개, 투명","아이홈즈 벽걸이에어컨 바람막이 무동력팬 에어컨","https://www.coupang.com/vp/products/7188512499?itemId=18144359941","https://www.coupang.com/vp/products/7188512499?itemId=18144359941","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8181/cf658ccc1b79e2c673021417515f8ec543ac96912538d8cde45759b55964.jpg","7188512499","18144359941","계절가전","17,200원","52","로켓판매자, 내일도착","4.5","708","147.48","high","1만-3만원대","에어컨/냉난방기","여름, 장마철","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람","원룸, 거실, 사무실, 작은 매장","여름 전기요금과 설치 조건을 같이 보면서 냉방 제품을 골라야 할 때","평수, 설치 방식, 배관 조건을 놓치면 가격보다 설치에서 더 크게 막힐 수 있음","공간 면적과 설치 조건을 기준으로 판단하기 좋음","방문설치, 이동식, 창문형처럼 상황별 선택지가 분명함","계절 수요가 강해 구매 전 검색 의도가 뚜렷함","설치비, 배관형, 실외기 위치, 전기요금 부담은 반드시 따로 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람 기준으로 아이홈즈 벽걸이에어컨 바람막이 무동력팬 에어컨 고를 때 보기 쉬운 구매 전 체크","아이홈즈 벽걸이에어컨 바람막이 무동력팬 에어컨를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 거실, 사무실, 작은 매장 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","88","2026-05-13 15:36:51","","",""
"LebenUP 360도 써큘레이터 선풍기 스탠드형 리모컨 서큘레이터 무소음 에어","LebenUP 360도 써큘레이터 선풍기 리모컨","https://www.coupang.com/vp/products/8703737706?itemId=25276430384","https://www.coupang.com/vp/products/8703737706?itemId=25276430384","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/41ee/a69ed17672d47a8e0ca7912e70e2b16c46874879ba3e261cb3c72da0c4b7.jpg","8703737706","25276430384","계절가전","68,900원","56","로켓판매자, 내일도착","5.0","691","156.46","high","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 LebenUP 360도 써큘레이터 선풍기 리모컨 고를 때 보기 쉬운 구매 전 체크","LebenUP 360도 써큘레이터 선풍기 리모컨를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","182","2026-05-13 15:37:11","","",""
"한일전기 자동회전 되는 클립형 집게형 탁상용 미니 선풍기, EF-70CR(핑크)","한일전기 자동회전 되는 클립형 선풍기 70CR","https://www.coupang.com/vp/products/176642733?itemId=22204665604","https://www.coupang.com/vp/products/176642733?itemId=22204665604","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ff07/bdebb0e83e576130499f6d9c9cd69464091b4fd0d3d5f18bc9026e861cbb.jpg","176642733","22204665604","계절가전","36,900원","37","로켓판매자, 내일도착","5.0","610","151.6","high","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 한일전기 자동회전 되는 클립형 선풍기 70CR 고를 때 보기 쉬운 구매 전 체크","한일전기 자동회전 되는 클립형 선풍기 70CR를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","147","2026-05-13 15:37:08","","",""
"오아 라운드 미니 탁상용 무선 휴대용 USB BLDC 선풍기, OFN-047BE, 베이지","오아 라운드 미니 탁상용 선풍기 047BE","https://www.coupang.com/vp/products/7475562420?itemId=19515505552","https://www.coupang.com/vp/products/7475562420?itemId=19515505552","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/104583235609527-929e35e7-b227-4989-a697-bcf49932e0d9.jpg","7475562420","19515505552","계절가전","23,800원","14","로켓배송, 내일도착","5.0","574","157.44","high","1만-3만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 오아 라운드 미니 탁상용 선풍기 047BE 고를 때 보기 쉬운 구매 전 체크","오아 라운드 미니 탁상용 선풍기 047BE를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","106","2026-05-13 15:36:53","","",""
"카프 휴대용 무선 충전식 초소형 BLDC 모터 키링 미니 핸디 선풍기, KF-SHF05, 블루","카프 휴대용 무선 충전식 선풍기 SHF05","https://www.coupang.com/vp/products/8692714483?itemId=25238459359","https://www.coupang.com/vp/products/8692714483?itemId=25238459359","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/98568948673220-4ad4f8c0-3a7a-40d9-93b0-b07b0472f836.jpg","8692714483","25238459359","계절가전","9,710원","57","로켓배송, 내일도착","5.0","566","154.96","high","1만원 미만","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 카프 휴대용 무선 충전식 선풍기 SHF05 고를 때 보기 쉬운 구매 전 체크","카프 휴대용 무선 충전식 선풍기 SHF05를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","138","2026-05-13 15:37:07","","",""
"신클퍼 급속 냉각 에어컨 아이스 휴대용 선풍기 3000mAh 손선풍기, 화이트","신클퍼 급속 냉각 에어컨 선풍기 3000mAh","https://www.coupang.com/vp/products/8777948053?itemId=25538180177","https://www.coupang.com/vp/products/8777948053?itemId=25538180177","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c3a5/23b962e224bfaed74eb015deaa2bba4465a61b2c48d86838a8e233bd131a.png","8777948053","25538180177","계절가전","12,900원","43","로켓판매자, 내일도착","5.0","566","148.96","high","1만-3만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 신클퍼 급속 냉각 에어컨 선풍기 3000mAh 고를 때 보기 쉬운 구매 전 체크","신클퍼 급속 냉각 에어컨 선풍기 3000mAh를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","178","2026-05-13 15:37:11","","",""
"대웅모닝컴 미세풍 발터치 좌석용 리모컨 선풍기, DWF-FR1410","대웅모닝컴 미세풍 발터치 좌석용 리모컨 선풍기 FR1410","https://www.coupang.com/vp/products/213830652?itemId=649177000","https://www.coupang.com/vp/products/213830652?itemId=649177000","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/04/25/17/4/b3bc142e-8a96-4ee9-ab21-390399995588.jpg","213830652","649177000","계절가전","30,200원","73","로켓배송, 내일도착","4.5","550","138.0","medium","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 대웅모닝컴 미세풍 발터치 좌석용 리모컨 선풍기 FR1410 고를 때 보기 쉬운 구매 전 체크","대웅모닝컴 미세풍 발터치 좌석용 리모컨 선풍기 FR1410를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","6","2026-05-13 15:36:22","","",""
"돌아라 무선 집게 선풍기 무소음 소형 책상선풍기 4000mAh, 흑요자","돌아라 무선 집게 선풍기 책상선풍기 4000mAh","https://www.coupang.com/vp/products/8062006244?itemId=22652224325","https://www.coupang.com/vp/products/8062006244?itemId=22652224325","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/5656b55c-c5d2-475e-8683-46eed5138c28_fixing_v2.png","8062006244","22652224325","계절가전","19,800원","40","로켓판매자, 내일도착","5.0","544","155.64","high","1만-3만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 돌아라 무선 집게 선풍기 책상선풍기 4000mAh 고를 때 보기 쉬운 구매 전 체크","돌아라 무선 집게 선풍기 책상선풍기 4000mAh를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","74","2026-05-13 15:36:39","","",""
"무선 선풍기 휴대용 캠핑 미니 서큘레이터, L SIZE","무선 선풍기 휴대용 캠핑 서큘레이터","https://www.coupang.com/vp/products/8003421594?itemId=22297534204","https://www.coupang.com/vp/products/8003421594?itemId=22297534204","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/83a6/e65d6cc932a3b10014a73baff04bf52edb55e48fe61b592cdc3e72f4f65b.png","8003421594","22297534204","계절가전","109,900원","55","로켓판매자, 내일도착","4.5","481","149.86","high","7만-15만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 무선 선풍기 휴대용 캠핑 서큘레이터 고를 때 보기 쉬운 구매 전 체크","무선 선풍기 휴대용 캠핑 서큘레이터를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","145","2026-05-13 15:37:08","","",""
"에이든 바람싹 벽걸이형 에어컨 바람막이, 1개, MJ-AIR01","에이든 바람싹 벽걸이형 에어컨 AIR01","https://www.coupang.com/vp/products/8089950087?itemId=22846054865","https://www.coupang.com/vp/products/8089950087?itemId=22846054865","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/05/10/11/4/940464a1-ebd5-478c-a0e8-1edbf8c58646.jpg","8089950087","22846054865","계절가전","15,900원","36","로켓배송, 내일도착","4.5","476","133.56","medium","1만-3만원대","에어컨/냉난방기","여름, 장마철","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람","원룸, 거실, 사무실, 작은 매장","여름 전기요금과 설치 조건을 같이 보면서 냉방 제품을 골라야 할 때","평수, 설치 방식, 배관 조건을 놓치면 가격보다 설치에서 더 크게 막힐 수 있음","공간 면적과 설치 조건을 기준으로 판단하기 좋음","방문설치, 이동식, 창문형처럼 상황별 선택지가 분명함","계절 수요가 강해 구매 전 검색 의도가 뚜렷함","설치비, 배관형, 실외기 위치, 전기요금 부담은 반드시 따로 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람 기준으로 에이든 바람싹 벽걸이형 에어컨 AIR01 고를 때 보기 쉬운 구매 전 체크","에이든 바람싹 벽걸이형 에어컨 AIR01를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 거실, 사무실, 작은 매장 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","132","2026-05-13 15:37:07","","",""
"환경필터 샤오미 미에어 공기청정기 호환 필터 + 필터세이퍼, 1개, 미에어 (그레이)","환경필터 샤오미 미에어 공기청정기","https://www.coupang.com/vp/products/8741924028?itemId=25390590507","https://www.coupang.com/vp/products/8741924028?itemId=25390590507","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/39c6/7c7559c7f05fdc872e77fc8cb862e0bbf27a0b48595b8a4e017e12a75fd3.jpg","8741924028","25390590507","계절가전","15,300원","21","로켓판매자, 내일도착","4.5","440","131.4","medium","1만-3만원대","공기/위생 관리용품","사계절, 장마철","원룸, 아이 있는 집, 반려동물 가정, 실내 생활 시간이 긴 사람","원룸, 침실, 거실, 옷장, 욕실","집 안 공기질, 냄새, 습기, 위생 관리가 신경 쓰일 때","효과 범위와 교체 주기를 모르고 사면 체감이 약할 수 있음","반복 구매나 관리 수요로 이어지기 쉬움","공간 크기와 사용 주기를 기준으로 판단하기 좋음","가격 부담이 비교적 낮아 상세 정보 확인 장벽이 낮음","사용 면적, 교체 주기, 소모품 비용을 같이 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸, 아이 있는 집, 반려동물 가정, 실내 생활 시간이 긴 사람 기준으로 환경필터 샤오미 미에어 공기청정기 고를 때 보기 쉬운 구매 전 체크","환경필터 샤오미 미에어 공기청정기를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 침실, 거실, 옷장, 욕실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","184","2026-05-13 15:37:11","","",""
"국산 원단 국내 제조 대우 위니아 신일 일렉트로맨 미니 건조기 호환 필터, 배기필터 10매","국산 원단 국내 제조 건조기","https://www.coupang.com/vp/products/8472619145?itemId=24515136957","https://www.coupang.com/vp/products/8472619145?itemId=24515136957","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8b4f/ede93f3ff797cbbdfebbc32455d338136a3c18c8f11e339a9d14813873d6.jpg","8472619145","24515136957","계절가전","7,500원","50","로켓판매자, 내일도착","5.0","415","129.9","medium","1만원 미만","공기/위생 관리용품","사계절, 장마철","원룸, 아이 있는 집, 반려동물 가정, 실내 생활 시간이 긴 사람","원룸, 침실, 거실, 옷장, 욕실","집 안 공기질, 냄새, 습기, 위생 관리가 신경 쓰일 때","효과 범위와 교체 주기를 모르고 사면 체감이 약할 수 있음","반복 구매나 관리 수요로 이어지기 쉬움","공간 크기와 사용 주기를 기준으로 판단하기 좋음","가격 부담이 비교적 낮아 상세 정보 확인 장벽이 낮음","사용 면적, 교체 주기, 소모품 비용을 같이 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸, 아이 있는 집, 반려동물 가정, 실내 생활 시간이 긴 사람 기준으로 국산 원단 국내 제조 건조기 고를 때 보기 쉬운 구매 전 체크","국산 원단 국내 제조 건조기를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 침실, 거실, 옷장, 욕실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","130","2026-05-13 15:36:56","","",""
"민루플 급속 냉각 에어컨 접이식 무선 휴대용 선풍기 미니선풍기 손선풍기 100단계 조절, 퍼플","민루플 급속 냉각 에어컨 선풍기","https://www.coupang.com/vp/products/8814517120?itemId=25681808236","https://www.coupang.com/vp/products/8814517120?itemId=25681808236","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/74ad/f29b23bb2f48a5495602ec8126375c0d10164171df25b5a8665a5de83913.png","8814517120","25681808236","계절가전","12,800원","43","로켓판매자, 내일도착","5.0","403","139.18","medium","1만-3만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 민루플 급속 냉각 에어컨 선풍기 고를 때 보기 쉬운 구매 전 체크","민루플 급속 냉각 에어컨 선풍기를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","199","2026-05-13 15:37:23","","",""
